E2000019390702851310CA02,632 ,1582512168897,-65,--,0
E20000197812013320104799,1232 ,1582512168572,-66,--,0
E2000019781202762010489A,2632 ,1582512168356,-59,--,0
E2000019781202582010487D,3404 ,1582512168363,-65,--,0
E2000019781202762010489A,2635 ,1582512168894,-61,--,0
E200001978120176201047FF,1784 ,1582512168359,-53,--,0
E200001978120159201047BB,1914 ,1582512168369,-59,--,0
E200001978120213203CA001,2283 ,1582512168468,-66,--,0
E200001978120152201047FD,1 ,1582512493035,-62,head,0
E20000197812013320104799,1 ,1582512493040,-71,head,0
E2000019781202582010487D,1 ,1582512493038,-57,head,0
E200001978120213203CA001,1 ,1582512493130,-59,head,0
E2000019781202582010487D,2 ,1582512493132,-61,--,0
E200001978120213203CA001,2 ,1582512493230,-58,--,0
E200001978120152201047FD,3 ,1582512493232,-61,--,0
E2000019781202582010487D,3 ,1582512493234,-60,--,0
E2000019781202582010487D,4 ,1582512493334,-59,--,0
E200001978120213203CA001,3 ,1582512493336,-59,--,0
E200001978120213203CA001,4 ,1582512493441,-59,--,0
E200001978120152201047FD,5 ,1582512493439,-63,--,0
E2000019781202582010487D,5 ,1582512493442,-61,--,0
E200001978120152201047FD,6 ,1582512493534,-65,--,0
E200001978120213203CA001,5 ,1582512493536,-66,--,0
E2000019781202582010487D,6 ,1582512493537,-61,--,0
E200001978120213203CA001,6 ,1582512493630,-59,--,0
E2000019781202582010487D,7 ,1582512493632,-61,--,0
E200001978120152201047FD,7 ,1582512493632,-61,--,0
E2000019781202582010487D,8 ,1582512493735,-58,--,0
E200001978120213203CA001,7 ,1582512493736,-63,--,0
E200001978120152201047FD,8 ,1582512493738,-61,--,0
E200001978120152201047FD,9 ,1582512493831,-62,--,0
E200001978120213203CA001,8 ,1582512493833,-63,--,0
E2000019781202582010487D,9 ,1582512493834,-57,--,0
E200001978120213203CA001,9 ,1582512493932,-66,--,0
E2000019781202582010487D,10 ,1582512493934,-61,--,0
E200001978120152201047FD,10 ,1582512493936,-65,--,0
E2000019781202582010487D,11 ,1582512494031,-62,--,0
E200001978120152201047FD,11 ,1582512494035,-62,--,0
E200001978120213203CA001,10 ,1582512494033,-59,--,0
E2000019781202582010487D,12 ,1582512494133,-63,--,0
E200001978120152201047FD,12 ,1582512494136,-63,--,0
E200001978120213203CA001,11 ,1582512494138,-59,--,0
E2000019781202582010487D,13 ,1582512494234,-61,--,0
E200001978120213203CA001,12 ,1582512494237,-66,--,0
E200001978120152201047FD,13 ,1582512494240,-65,--,0
E2000019781202582010487D,14 ,1582512494335,-64,--,0
E200001978120213203CA001,13 ,1582512494332,-59,--,0
E200001978120152201047FD,14 ,1582512494334,-60,--,0
E200001978120152201047FD,4 ,1582512493338,-61,--,0
E200001978120213203CA001,14 ,1582512494438,-61,--,0
E200001978120152201047FD,15 ,1582512494434,-63,--,0
E2000019781202582010487D,15 ,1582512494436,-61,--,0
E200001978120152201047FD,16 ,1582512494534,-61,--,0
E2000019781202582010487D,16 ,1582512494536,-59,--,0
E200001978120213203CA001,15 ,1582512494539,-59,--,0
E2000019781202582010487D,17 ,1582512494650,-58,--,0
E200001978120152201047FD,17 ,1582512494653,-62,--,0
E200001978120213203CA001,16 ,1582512494656,-63,--,0
E200001978120176201047FF,1 ,1582512494661,-65,head,0
E200001978120213203CA001,17 ,1582512494755,-59,--,0
E200001978120152201047FD,18 ,1582512494761,-62,--,0
E200001978120176201047FF,2 ,1582512494759,-66,--,0
E2000019781202582010487D,18 ,1582512494766,-57,--,0
E200001978120213203CA001,18 ,1582512494859,-59,--,0
E2000019781202582010487D,19 ,1582512494864,-59,--,0
E200001978120152201047FD,19 ,1582512494861,-63,--,0
E200001978120176201047FF,3 ,1582512494862,-65,--,0
E2000019781202582010487D,20 ,1582512494961,-61,--,0
E20000197812013320104799,2 ,1582512494963,-69,--,0
E200001978120152201047FD,20 ,1582512494964,-66,--,0
E2000019781202582010487D,21 ,1582512495073,-59,--,0
E200001978120213203CA001,19 ,1582512495080,-66,--,0
E200001978120152201047FD,21 ,1582512495076,-66,--,0
E200001978120176201047FF,4 ,1582512495078,-65,--,0
E200001978120213203CA001,20 ,1582512495175,-57,--,0
E20000197812013320104799,3 ,1582512495180,-69,--,0
E200001978120213203CA001,21 ,1582512495274,-60,--,0
E2000019781202582010487D,23 ,1582512495276,-60,--,0
E200001978120152201047FD,22 ,1582512495278,-63,--,0
E2000019781202582010487D,22 ,1582512495178,-63,--,0
E200001978120152201047FD,23 ,1582512495382,-65,--,0
E2000019781202582010487D,24 ,1582512495384,-57,--,0
E200001978120176201047FF,5 ,1582512495386,-65,--,0
E200001978120213203CA001,22 ,1582512495387,-60,--,0
E200001978120213203CA001,23 ,1582512495483,-64,--,0
E2000019781202582010487D,25 ,1582512495484,-59,--,0
E20000197812013320104799,4 ,1582512495481,-67,--,0
E2000019781202582010487D,26 ,1582512495580,-58,--,0
E200001978120213203CA001,24 ,1582512495584,-60,--,0
E200001978120176201047FF,6 ,1582512495582,-66,--,0
E200001978120152201047FD,24 ,1582512495684,-63,--,0
E200001978120213203CA001,25 ,1582512495682,-59,--,0
E2000019781202582010487D,27 ,1582512495686,-61,--,0
E200001978120213203CA001,26 ,1582512495789,-61,--,0
E200001978120176201047FF,7 ,1582512495791,-64,--,0
E20000197812013320104799,6 ,1582512495891,-65,--,0
E2000019781202582010487D,29 ,1582512495893,-58,--,0
E200001978120213203CA001,27 ,1582512495895,-59,--,0
E200001978120176201047FF,8 ,1582512495897,-65,--,0
E200001978120213203CA001,28 ,1582512495993,-65,--,0
E20000197812013320104799,7 ,1582512496000,-67,--,0
E2000019781202582010487D,30 ,1582512495996,-61,--,0
E2000019781202582010487D,31 ,1582512496100,-59,--,0
E20000197812013320104799,8 ,1582512496099,-66,--,0
E200001978120213203CA001,29 ,1582512496096,-62,--,0
E200001978120152201047FD,25 ,1582512496196,-66,--,0
E2000019781202582010487D,32 ,1582512496200,-60,--,0
E20000197812013320104799,9 ,1582512496199,-68,--,0
E200001978120176201047FF,9 ,1582512496301,-65,--,0
E200001978120213203CA001,30 ,1582512496296,-62,--,0
E2000019781202582010487D,33 ,1582512496298,-58,--,0
E200001978120213203CA001,31 ,1582512496397,-64,--,0
E20000197812013320104799,10 ,1582512496402,-67,--,0
E200001978120176201047FF,10 ,1582512496400,-66,--,0
E200001978120152201047FD,26 ,1582512496500,-63,--,0
E200001978120213203CA001,32 ,1582512496503,-58,--,0
E2000019781202582010487D,34 ,1582512496505,-58,--,0
E200001978120213203CA001,33 ,1582512496599,-60,--,0
E200001978120176201047FF,11 ,1582512496603,-65,--,0
E2000019781202582010487D,35 ,1582512496601,-57,--,0
E200001978120152201047FD,27 ,1582512496701,-66,--,0
E20000197812013320104799,11 ,1582512496698,-66,--,0
E2000019781202582010487D,36 ,1582512496703,-57,--,0
E2000019781202582010487D,37 ,1582512496803,-58,--,0
E200001978120152201047FD,28 ,1582512496808,-63,--,0
E200001978120213203CA001,34 ,1582512496805,-57,--,0
E2000019781202582010487D,28 ,1582512495792,-58,--,0
E2000019781202582010487D,38 ,1582512496906,-58,--,0
E200001978120152201047FD,29 ,1582512496908,-62,--,0
E200001978120213203CA001,35 ,1582512496904,-59,--,0
E200001978120213203CA001,36 ,1582512496997,-62,--,0
E2000019781202582010487D,39 ,1582512496999,-58,--,0
E2000019781202582010487D,40 ,1582512497103,-59,--,0
E20000197812013320104799,12 ,1582512497099,-65,--,0
E200001978120176201047FF,12 ,1582512497101,-64,--,0
E200001978120152201047FD,30 ,1582512497209,-65,--,0
E2000019781202582010487D,41 ,1582512497207,-59,--,0
E2000019781202762010489A,1 ,1582512497214,-67,head,0
E20000197812013320104799,13 ,1582512497212,-68,--,0
E200001978120152201047FD,31 ,1582512497322,-62,--,0
E2000019781202762010489A,2 ,1582512497416,-65,--,0
E200001978120152201047FD,32 ,1582512497421,-65,--,0
E200001978120213203CA001,38 ,1582512497419,-63,--,0
E2000019781202582010487D,43 ,1582512497418,-60,--,0
E20000197812013320104799,14 ,1582512497315,-69,--,0
E200001978120213203CA001,39 ,1582512497513,-58,--,0
E200001978120152201047FD,33 ,1582512497517,-63,--,0
E2000019781202582010487D,44 ,1582512497515,-59,--,0
E200001978120152201047FD,34 ,1582512497616,-63,--,0
E2000019781202582010487D,45 ,1582512497619,-59,--,0
E200001978120213203CA001,40 ,1582512497621,-58,--,0
E200001978120152201047FD,35 ,1582512497721,-65,--,0
E2000019781202762010489A,3 ,1582512497725,-63,--,0
E200001978120176201047FF,13 ,1582512497723,-67,--,0
E200001978120213203CA001,41 ,1582512497726,-61,--,0
E2000019781202582010487D,46 ,1582512497835,-61,--,0
E200001978120213203CA001,42 ,1582512497832,-59,--,0
E2000019781202762010489A,4 ,1582512497837,-62,--,0
E200001978120152201047FD,36 ,1582512497840,-63,--,0
E2000019781202582010487D,47 ,1582512497945,-59,--,0
E2000019781202762010489A,5 ,1582512497949,-59,--,0
E20000197812013320104799,15 ,1582512497952,-67,--,0
E200001978120152201047FD,37 ,1582512498041,-61,--,0
E2000019781202582010487D,48 ,1582512498043,-59,--,0
E2000019781202762010489A,6 ,1582512498044,-59,--,0
E200001978120213203CA001,43 ,1582512498045,-59,--,0
E20000197812013320104799,16 ,1582512498148,-68,--,0
E200001978120213203CA001,44 ,1582512498146,-64,--,0
E2000019781202762010489A,7 ,1582512498145,-61,--,0
E200001978120152201047FD,38 ,1582512498150,-65,--,0
E200001978120152201047FD,39 ,1582512498250,-61,--,0
E2000019781202582010487D,49 ,1582512498255,-61,--,0
E20000197812013320104799,17 ,1582512498253,-67,--,0
E200001978120152201047FD,40 ,1582512498361,-61,--,0
E20000197812013320104799,18 ,1582512498363,-66,--,0
E2000019781202582010487D,50 ,1582512498368,-58,--,0
E200001978120213203CA001,45 ,1582512498366,-60,--,0
E200001978120213203CA001,37 ,1582512497320,-58,--,0
E2000019781202582010487D,51 ,1582512498473,-59,--,0
E200001978120213203CA001,46 ,1582512498470,-60,--,0
E20000197812013320104799,19 ,1582512498476,-65,--,0
E2000019390702851310CA02,1 ,1582512498475,-71,head,0
E200001978120213203CA001,47 ,1582512498572,-65,--,0
E200001978120176201047FF,14 ,1582512498574,-59,--,0
E2000019781202582010487D,52 ,1582512498576,-61,--,0
E200001978120176201047FF,15 ,1582512498678,-59,--,0
E200001978120152201047FD,41 ,1582512498682,-68,--,0
E2000019781202762010489A,8 ,1582512498675,-67,--,0
E2000019781202582010487D,53 ,1582512498767,-65,--,0
E200001978120176201047FF,16 ,1582512498769,-60,--,0
E2000019781202762010489A,9 ,1582512498771,-63,--,0
E2000019781202762010489A,10 ,1582512498869,-59,--,0
E2000019781202582010487D,54 ,1582512498874,-59,--,0
E200001978120176201047FF,17 ,1582512498872,-56,close2,0
E2000019781202762010489A,11 ,1582512498969,-57,--,1
E2000019781202582010487D,55 ,1582512498974,-60,--,1
E200001978120176201047FF,18 ,1582512498972,-55,close2,1
E2000019781202582010487D,56 ,1582512499073,-65,--,1
E2000019781202762010489A,12 ,1582512499078,-57,--,1
E200001978120176201047FF,19 ,1582512499075,-59,--,1
E200001978120176201047FF,20 ,1582512499175,-64,--,1
E2000019781202762010489A,13 ,1582512499178,-55,--,1
E200001978120176201047FF,21 ,1582512499279,-66,--,1
E2000019781202762010489A,14 ,1582512499282,-53,--,1
E2000019781202582010487D,57 ,1582512499393,-64,--,1
E2000019781202762010489A,15 ,1582512499396,-53,close1,1
E2000019390702851310CA02,2 ,1582512499398,-72,--,1
E200001978120176201047FF,22 ,1582512499400,-65,--,1
E2000019390702851310CA02,3 ,1582512499496,-71,--,1
E200001978120152201047FD,43 ,1582512499604,-63,--,1
E2000019781202762010489A,17 ,1582512499607,-45,close1,1
E2000019390702851310CA02,4 ,1582512499612,-69,--,1
E200001978120152201047FD,42 ,1582512499498,-67,--,1
E2000019390702851310CA02,5 ,1582512499727,-65,--,1
E2000019781202762010489A,18 ,1582512499723,-47,close1,1
E200001978120176201047FF,23 ,1582512499733,-59,--,1
E200001978120152201047FD,44 ,1582512499729,-64,--,1
E2000019390702851310CA02,6 ,1582512499812,-66,--,1
E200001978120176201047FF,24 ,1582512499814,-54,--,1
E2000019390702851310CA02,7 ,1582512499914,-70,--,1
E200001978120176201047FF,25 ,1582512499912,-53,--,1
E2000019781202762010489A,19 ,1582512499916,-57,close1,1
